idx,farm_id,village_id,village_name,area_ha,erode_m,cx,cy,core_px,cov_frac_T1,g0_lin_T1,g0_db_T1,cov_T1,enl_T1,npx_T1,cov_frac_T2,g0_lin_T2,g0_db_T2,cov_T2,enl_T2,npx_T2,cov_frac_T3,g0_lin_T3,g0_db_T3,cov_T3,enl_T3,npx_T3,cov_frac_T4,g0_lin_T4,g0_db_T4,cov_T4,enl_T4,npx_T4,n_valid_dates,data_quality,core_px_low,impute_donor_dist_m,g0_db_filled_T1,g0_db_filled_T2,g0_db_filled_T3,g0_db_filled_T4,slope_early,slope_late,slope_emerge,curvature,dynamic_range,peak_idx,mean_db,auc,flood_depth
537,537,22,Sokhda,0.04395217154728889,0.9222864489520723,310448.7269580141,2481566.042186539,369,1.0,0.00874912090495465,-20.580355818699374,0.9301181092553912,1.1559094114689643,369,1.0,0.009592674478361173,-20.180602928020107,1.0275878215696561,0.9470264369123039,369,1.0,0.008558166471797706,-20.676192699577214,1.0194582334266897,0.9621906327751878,369,1.0,0.010502615645813554,-19.78702527684551,0.9506430821991496,1.1065346439845232,369,4,measured,False,,-20.580355818699374,-20.180602928020107,-20.676192699577214,-19.78702527684551,-0.001388940302577395,0.014819457045528376,0.03075022235994359,0.9850043036095428,0.8891674227317026,3,-20.306044180785552,-20.332039137357235,0.09583688087784026
538,538,22,Sokhda,0.04130560022910358,0.6624813231635217,310429.55354494706,2481564.690004248,352,1.0,0.008105042517740912,-20.91244702570947,1.0419888427843278,0.9210301827517275,352,1.0,0.0080902285509875,-20.920392092862873,1.1762940855748403,0.7227168381889416,352,1.0,0.005089777606723477,-22.93301193357319,1.1110681030740897,0.8100627093589124,352,1.0,0.007622560219136754,-21.178991359707165,1.082809387554473,0.8528957993158782,352,4,measured,False,,-20.91244702570947,-20.920392092862873,-22.93301193357319,-21.178991359707165,-0.029283549389329307,0.029233676231100424,-0.0006111590118003107,3.7745854817297477,2.0205649078637222,0,-21.486210602963176,-21.88502996751427,2.012619840710318
539,539,22,Sokhda,0.05637834519717726,1.4630830993103663,310406.33434269624,2481563.333011663,432,1.0,0.009789192259749715,-20.092531418644676,0.8889547598838312,1.265437442898158,432,1.0,0.010166967393523144,-19.928085692663764,1.0452603603291888,0.9152738159680837,432,1.0,0.009349008976039807,-20.292344232502852,1.033693226097578,0.9358724426482645,432,1.0,0.010643334300042355,-19.729222967342693,1.0107428585910734,0.9788556163075559,432,4,measured,False,,-20.092531418644676,-19.928085692663764,-20.292344232502852,-19.729222967342693,-0.0028958378820025644,0.00938535441933599,0.012649671229300889,0.7629340790183363,0.5631212651601594,3,-20.010546077788497,-20.053899729639816,0.19981281385817695
540,540,22,Sokhda,0.08418519156901166,1.7329951799775252,310062.38166082813,2481669.576119039,640,1.0,0.010900470452025957,-19.62554757994256,1.0962000344477383,0.832185946194844,640,1.0,0.013464337158555394,-18.708150217896,1.1113150905402152,0.8097026798685785,640,1.0,0.009977632965993166,-20.009724759205533,1.0990796301071462,0.8278309936783521,640,1.0,0.008485142161003979,-20.713408770678882,1.118795778784937,0.7989109280569155,640,4,measured,False,,-19.62554757994256,-18.708150217896,-20.009724759205533,-20.713408770678882,-0.005567785206709762,-0.011728066857889156,0.07056902784973519,-0.3195068322103758,2.0052585527828803,1,-19.764207831930744,-19.805918922025782,0.38417717926297357
541,541,22,Sokhda,0.09009552132897079,1.7684937453917453,310083.86885443295,2481670.957664799,688,1.0,0.01303868716148679,-18.847661346182857,1.0508920272235245,0.9054903068307382,688,1.0,0.01220952074740665,-19.13301382807092,0.9872339019854839,1.0260295728015396,688,1.0,0.007051490156998117,-21.517190959766417,1.1310027617164502,0.7817586029796125,688,1.0,0.008923255011556521,-20.494766954338985,0.9633446071921691,1.077548083749016,688,4,measured,False,,-18.847661346182857,-19.13301382807092,-21.517190959766417,-20.494766954338985,-0.038688834979471884,0.017040400090457198,-0.021950190914466268,3.6919536190109916,2.66952961358356,0,-19.998158272089796,-20.50727798538959,2.3841771316954983
542,542,22,Sokhda,0.09755090911636362,1.8030087725313393,310104.69112083333,2481674.693257419,745,1.0,0.008253544771912173,-20.833594885115048,1.0276821961537186,0.9468525093641947,745,1.0,0.008133641033360228,-20.897149984756823,1.1213292117111107,0.7953050274535624,745,1.0,0.006769696123177368,-21.694308254048366,1.0494929489417189,0.9079061329562388,745,1.0,0.011618824209268349,-19.348378190423627,1.0178982545222253,0.9651421011725212,745,4,measured,False,,-20.833594885115048,-20.897149984756823,-21.694308254048366,-19.348378190423627,-0.012474106796135045,0.03909883439374564,-0.004888853818598066,3.2066434325580566,2.3459300636247384,3,-20.693357828585967,-20.892180354068778,0.7971582692915433
543,543,22,Sokhda,0.10443563166537788,2.0181039454044813,310102.995878121,2481726.226407406,801,1.0,0.009391663423523003,-20.27257479972731,0.9892310255600425,1.021890924984361,801,1.0,0.010335883947335062,-19.85652375637202,1.0610761544716627,0.8881920681929467,801,1.0,0.011408000335935602,-19.427904747033793,0.9819567443596804,1.0370872267498101,801,1.0,0.012561941169933812,-19.009432448145237,1.0146754450201816,0.9712828013969073,801,4,measured,False,,-20.27257479972731,-19.85652375637202,-19.427904747033793,-19.009432448145237,0.012241594966572697,0.006974538314809268,0.03200392641194528,-0.42619775380495994,1.263142351582072,3,-19.64160893781959,-19.487777167173483,-0.844670052693516
544,544,22,Sokhda,1.0644223343717865,4.0,310442.9374758153,2482066.967397273,9037,1.0,0.007604048488795311,-21.189551224287545,1.0347093191154741,0.9340352763546198,9037,1.0,0.011059470050859239,-19.562656831128493,0.9831485189213233,1.03457443234263,9037,1.0,0.008305626657910022,-20.806275945424943,0.9807364334798452,1.0396696865096342,9037,1.0,0.009212258862180247,-20.35633866969539,0.9854314535142757,1.0297864181133594,9037,4,measured,False,,-21.189551224287545,-19.562656831128493,-20.806275945424943,-20.35633866969539,0.005554714186414517,0.007498954595492554,0.1251457225506963,0.06666199686695151,1.626894393159052,1,-20.47870566763409,-20.38835588028923,-0.3832752788626017
545,545,22,Sokhda,1.2379552197369748,4.0,310481.8161523991,2481971.860804012,10623,1.0,0.007871235062451095,-21.039571178666275,1.0428975986689188,0.9194257549874769,10623,1.0,0.012103910614166258,-19.170742921823,1.1217795657721008,0.7946665830321723,10623,1.0,0.00848913497137782,-20.71136561381146,1.0550979732014973,0.8982855683216279,10623,1.0,0.00704606225558554,-21.520535239226128,1.0505370640511322,0.9061023176279452,10623,4,measured,False,,-21.039571178666275,-19.170742921823,-20.71136561381146,-21.520535239226128,0.004756602389200231,-0.013486160423577805,0.14375601975717509,-1.1373751902694842,2.3497923174031285,1,-20.610553738381714,-20.50405508714785,-0.3282055648548159
546,546,22,Sokhda,1.2141040129706264,4.0,310340.9699392499,2482027.111916763,10431,1.0,0.00934681997487428,-20.293361219911013,0.9704585278431916,1.0618081110703335,10431,1.0,0.013255012297064465,-18.776198650229464,0.9495299350882458,1.1091305765339408,10431,1.0,0.02173391651349215,-16.62862005527915,0.9669926001631621,1.06943328913658,10431,1.0,0.035057561058311884,-14.552183008994035,0.9002457273312359,1.2338940281719513,10431,4,measured,False,,-20.293361219911013,-18.776198650229464,-16.62862005527915,-14.552183008994035,0.05311219079176613,0.03460728410475191,0.11670481305242685,-1.5883041183467483,5.741178210916978,3,-17.562590733603415,-16.904737634405816,-3.664741164631863
547,547,22,Sokhda,0.6823035464670509,4.0,310713.36307882465,2481603.0381289823,5469,1.0,0.007404631387770049,-21.304965563516877,1.0157883197212638,0.9691557362934634,5469,1.0,0.00904949813101355,-20.433755053224374,0.9856121257517105,1.0294089130915614,5469,1.0,0.006161063846937648,-22.103442906013264,1.011740630419019,0.9769258866253097,5469,1.0,0.013082599695215866,-18.83305947058991,0.9287742563880811,1.1592568254637428,5469,4,measured,False,,-21.304965563516877,-20.433755053224374,-22.103442906013264,-18.83305947058991,-0.011572135398498362,0.054506390590389246,0.0670161930994233,4.068860777919742,3.270383435423355,3,-20.668805748336105,-20.856110838492768,0.7984773424963869
548,548,22,Sokhda,0.7533470024133683,4.0,310770.5280238395,2481602.881945416,6107,1.0,0.007099801319356045,-21.48753804395661,1.0309859909988828,0.9407938542559618,6107,1.0,0.010034827634474058,-19.984900828715315,0.9825918423614257,1.0357470178509196,6107,1.0,0.006408566198170785,-21.932391252199483,1.0162556937810634,0.9682645155180192,6107,1.0,0.009713582095884602,-20.126205849638055,0.9895728558585627,1.0211850589213363,6107,4,measured,False,,-21.48753804395661,-19.984900828715315,-21.932391252199483,-20.126205849638055,-0.0064471479455488695,0.03010309004269048,0.11558747809548436,2.251038610804301,1.9474904234841688,1,-20.882758993627366,-20.96909258909386,0.444853208242872
549,549,22,Sokhda,0.313723590564169,2.953032172138,310888.1980572007,2481561.1248940914,2393,1.0,0.01069406055516683,-19.708573610342242,0.9788127120383289,1.0437603572575922,2393,1.0,0.012686959992008116,-18.96642429667409,0.9973998671294724,1.0052206183579175,2393,1.0,0.008878230090551227,-20.51673603874534,1.0207363901550073,0.9597824489348206,2393,1.0,0.012292958539752812,-19.103435831134366,0.977566681458043,1.0464228583626782,2393,4,measured,False,,-19.708573610342242,-18.96642429667409,-20.51673603874534,-19.103435831134366,-0.011712498962363729,0.02355500346018289,0.05708840874370388,2.2214626360140706,1.5503117420712478,1,-19.573792444224008,-19.732721952587138,0.8081624284030973
550,550,22,Sokhda,0.46063381965905426,3.500196674621641,310977.7826393677,2481487.0684582135,3511,1.0,0.008033564292731226,-20.950917263003713,1.0155981390382791,0.9695187380559253,3511,1.0,0.027156073415878907,-15.661330258899726,0.8979714438096414,1.2401520857620953,3511,1.0,0.0065295339564488755,-21.851178152586982,1.080378992754769,0.8567374235471152,3511,1.0,0.010680423548220266,-19.71411524366682,0.983428379337119,1.0339856853849756,3511,4,measured,False,,-20.950917263003713,-15.661330258899726,-21.851178152586982,-19.71411524366682,-0.013047259269322735,0.03561771514866934,0.40689130800799905,3.0373237985034294,6.189847893687256,1,-19.544385229539312,-19.653400358927247,0.9002608895832687
551,551,22,Sokhda,0.16960091728447005,2.289092606099202,310968.48364055203,2481454.1188634713,1293,1.0,0.011419300904416315,-19.423604830120457,0.9510753807366268,1.105528951684178,1293,1.0,0.016853223665523286,-17.733170154904116,0.9626420272443806,1.0791215449625162,1293,1.0,0.006185204309352385,-22.08645950204811,0.943724756294878,1.1228178399082165,1293,1.0,0.007624543888359894,-21.17786131350781,0.9508023101064139,1.1061640591832276,1293,4,measured,False,,-19.423604830120457,-17.733170154904116,-22.08645950204811,-21.17786131350781,-0.038592096694603686,0.015143303142338324,0.1300334365551032,3.5714528604679536,4.3532893471439955,1,-20.105273950145126,-20.576730947782945,2.6628546719276542
552,552,22,Sokhda,0.24942688413746655,3.0127240452644366,310781.0564092344,2481503.9680689517,1909,1.0,0.009574921990809731,-20.188647556464293,0.9724993476516005,1.0573563131006414,1909,1.0,0.011549275897538824,-19.374452437857986,0.9820744788126521,1.036838582515544,1909,1.0,0.005441225133451319,-22.643033045677505,0.9679245206218028,1.0673749737151887,1909,1.0,0.0071348750002283015,-21.46613631124895,0.9483439704539423,1.1119063881991804,1909,4,measured,False,,-20.188647556464293,-19.374452437857986,-22.643033045677505,-21.46613631124895,-0.03557080419149583,0.019614945573809273,0.06263039373894667,3.631282223641769,3.268580607819519,1,-20.918067337812182,-21.37151026519289,2.4543854892132124
553,553,22,Sokhda,0.12844069757349788,2.2432556314534073,310665.67737685336,2481408.9155410733,982,1.0,0.010481862658689018,-19.79561535051691,0.9660389527225617,1.0715457623580917,982,1.0,0.014186913670991239,-18.48112073988969,0.9217244277428931,1.1770578421978537,982,1.0,0.007834677941678456,-21.059788512728158,0.968985929407568,1.0650378898623218,982,1.0,0.0063913679449928715,-21.94406179810184,1.006295843795086,0.9875262349441151,982,4,measured,False,,-19.79561535051691,-18.48112073988969,-21.059788512728158,-21.94406179810184,-0.018321350176974588,-0.014737888089561342,0.10111497004824781,0.3798998768375661,3.4629410582121487,1,-20.32014660030915,-20.512091108417387,1.2641731622112466
554,554,22,Sokhda,0.4613383867075085,4.0,310661.7351460293,2481473.7403605506,3528,1.0,0.009247295912253263,-20.339852447825386,1.0343244875870565,0.9347304413540428,3528,1.0,0.0128947280383924,-18.89587813097273,0.9711892598380866,1.0602108832279609,3528,1.0,0.007102248161494935,-21.4860415697316,1.0313723467896956,0.9400891367521227,3528,1.0,0.00691567403593587,-21.601654849947828,1.0200049737759913,0.9611594075061412,3528,4,measured,False,,-20.339852447825386,-18.89587813097273,-21.4860415697316,-21.601654849947828,-0.01661143654936543,-0.001926888003603781,0.11107494745020438,1.0305758416899877,2.7057767189750983,1,-20.580856749619386,-20.762456534668928,1.1461891219062146
555,555,22,Sokhda,1.1271496322776657,4.0,310726.6758860875,2481458.6158013353,9580,1.0,0.007740303468511045,-21.112420119119193,1.0221422560138929,0.9571440736394139,9580,1.0,0.011027410517941948,-19.575264576231632,0.9459862934575162,1.1174556925129144,9580,1.0,0.005419428071188895,-22.660465434676436,1.0466624233128237,0.9128233371859695,9580,1.0,0.008671127483456926,-20.619244287051252,0.980411858126295,1.0403581869833929,9580,4,measured,False,,-21.112420119119193,-19.575264576231632,-22.660465434676436,-20.619244287051252,-0.022435439355902066,0.03402035246041972,0.11824273406827392,3.589266463182426,3.0852008584448036,1,-20.991848604269627,-21.282648701372377,1.5480453155572427
556,556,22,Sokhda,0.4233013390988235,4.0,310645.4840660719,2481278.6596310935,3258,1.0,0.011848350762180309,-19.263420973105756,1.0016936173054394,0.9966213510174281,3258,1.0,0.01844789275813665,-17.340532346962135,0.9485466674292258,1.11143122764367,3258,1.0,0.021026960262261096,-16.77223506046165,1.0483661537635405,0.9098588362706197,3258,1.0,0.03055924471804098,-15.148573836971508,0.9898121071268957,1.0206914494957662,3258,4,measured,False,,-19.263420973105756,-17.340532346962135,-16.77223506046165,-15.148573836971508,0.036104143661508784,0.02706102039150237,0.14791450970335546,-0.8675246891539636,4.114847136134248,3,-17.131190554375262,-16.672150782258157,-2.491185912644106
557,557,22,Sokhda,0.298733772550337,3.3570572399691176,310648.844590927,2481224.996279428,2288,1.0,0.011642434984399893,-19.339561786471275,0.9560772165540274,1.0939917878948677,2288,1.0,0.019589227866940652,-17.079826819090748,0.9975786889631814,1.0048602672695455,2288,1.0,0.02126954899428243,-16.72241718906442,1.0269291867630432,0.9482416026815694,2288,1.0,0.02669125190069182,-15.736310560059838,0.9495138593496053,1.1091681331088703,2288,4,measured,False,,-19.339561786471275,-17.079826819090748,-16.72241718906442,-15.736310560059838,0.03792963184647617,0.016435110483409687,0.17382576672157904,-1.6310379684022749,3.6032512264114374,3,-17.219529088671568,-16.72054798944361,-2.617144597406856
558,558,22,Sokhda,0.9442326829983853,4.0,310724.70097593666,2481253.59419302,7970,1.0,0.012263711080547914,-19.113780895302128,0.9562308851584539,1.093640201921455,7970,1.0,0.01181032174614619,-19.277382708308124,0.9610037718029021,1.082803910577366,7970,1.0,0.007350755543100529,-21.336680199177657,0.9646202179366148,1.0747000756948526,7970,1.0,0.00780808136368384,-21.07455669775943,0.9895895350222396,1.0211506358224636,7970,4,measured,False,,-19.113780895302128,-19.277382708308124,-21.336680199177657,-21.07455669775943,-0.03221593194022506,0.0043687250236371135,-0.012584754846615125,2.485022805293756,2.222899303875529,0,-20.200600125136834,-20.61297233907892,2.0592974908695325
559,559,22,Sokhda,0.41745122973401155,4.0,310621.5930779269,2481340.442422598,3198,1.0,0.017676476223308348,-17.526043065910212,0.9693331520654289,1.064275016844947,3198,1.0,0.024417294199096055,-16.12302464040171,1.0001607699472317,0.9996785376298463,3198,1.0,0.020167024394139046,-16.95358176380117,1.0830840193397369,0.8524633257583021,3198,1.0,0.0066785159808581745,-21.753200304774005,1.0228275575380685,0.9558619170371477,3198,4,measured,False,,-17.526043065910212,-16.12302464040171,-16.95358176380117,-21.753200304774005,0.00829654061027595,-0.07999364234954723,0.1079244942698848,-5.372079843081874,5.630175664372295,1,-18.088962443721776,-17.876491329193513,-0.5724613021090406
560,560,22,Sokhda,0.6725763753460721,4.0,310706.1604849967,2481339.958387664,5447,1.0,0.008076178339554336,-20.92794099457324,1.01799324835383,0.9649619855013951,5447,1.0,0.014999051230226346,-18.23936211511589,1.01356199915123,0.9734179738820037,5447,1.0,0.00761736946380177,-21.181949793942714,1.0423755130521157,0.9203469953041579,5447,1.0,0.006309681903646167,-21.999925347294646,1.0867999574870886,0.8466438821001643,5447,4,measured,False,,-20.92794099457324,-18.23936211511589,-21.181949793942714,-21.999925347294646,-0.0036812869473836613,-0.013632925889198866,0.2068137599582579,-0.5639667539824593,3.7605632321787574,1,-20.58729456273162,-20.572406650416593,0.2540087993694726
561,561,22,Sokhda,0.43979749257261136,4.0,310551.74024402973,2481341.538133681,3387,1.0,0.014340881977876292,-18.4342413832331,1.0169628678764286,0.9669183631054721,3387,1.0,0.019727562733428145,-17.049265668920924,1.0686530936552439,0.8756418408664931,3387,1.0,0.017307489329131454,-17.617659274791006,1.2062547361461913,0.6872613754097239,3387,1.0,0.006881202041470594,-21.62335690488498,1.0448434434307057,0.9160043928890429,3387,4,measured,False,,-18.4342413832331,-17.049265668920924,-17.617659274791006,-21.62335690488498,0.011834523310754996,-0.06676162716823289,0.10653659340862895,-4.822279738536068,4.574091235964055,1,-18.6811308079575,-18.438350229869883,-0.8165821084420948
