farm_id,ndvi_T4,ndvi_cov_T4,ndvi_scene_T4,ndvi_date_T4,ndvi_T4R,ndvi_cov_T4R,ndvi_scene_T4R,ndvi_date_T4R,ndvi_T1,ndvi_cov_T1,ndvi_scene_T1,ndvi_date_T1
568,0.600202890950213,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.5709635538246989,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.6412609469807522,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
569,0.4908152582164229,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.30500259172073657,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.42252330642061875,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
570,0.7655588093205828,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.787817765518301,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.5665220112844154,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
571,0.38361668469452,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.41321775387334997,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.23116163066317416,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
572,0.32103940352843546,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.3157307660420081,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.5192109460565506,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
573,0.4548670445852564,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.4718930979827146,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.2332892436586846,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
574,0.627972843518018,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.5800789352088651,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.624899354853097,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
575,0.5227751249726448,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.3546297812131071,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.4306311515619213,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
576,0.5987983251872816,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.6079091558779093,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.4821937122291192,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
577,0.6514497730754749,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.673770578916336,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.4624870136755638,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
578,0.2817298681660453,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.296958087289587,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.6098605113708786,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
579,0.2561759624999835,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.24812979778999603,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.6599463190189838,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
580,0.31741642519310986,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.333285216905313,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.5703915706192594,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
581,0.5466398060923875,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.6825663639231069,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.5952696136337153,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
582,0.6887461813396919,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.6890502822965021,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.6902749457397663,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
583,0.6055368351814441,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.5382831236938663,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.2686504119500118,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
584,0.3027555115416377,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.3130221101277983,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.6497442057210577,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
585,0.503849140445116,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.4688907402859365,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.6430709050011874,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
586,0.5154971411916054,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.34179615365023036,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.3389791920850702,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
587,0.720751314108637,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.7014622705229268,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.4624292842967358,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
588,0.5780614633445503,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.6964923033333269,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.5603693459180088,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
589,0.6652247719466686,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.6694000117919024,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.5122172037029967,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
590,0.5931200712313273,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.5625893454069131,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.5253124781324771,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
591,0.647655917827547,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.6619675880705816,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.5270716240023368,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
592,0.352592961809194,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.30910132245794725,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.24910990680425396,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
593,0.3743937528402867,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.4330460734785457,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.20526304837039464,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
594,0.7563407290981062,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.7880702262927062,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.5154858696515914,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
595,0.5465073256085994,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.5058034912347285,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.6436692858403451,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
596,0.3881402976503979,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.3526051953193103,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.682851113875707,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
597,0.2854695757334872,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.24587653261618966,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.2843909883664308,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
598,0.44071726248278253,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.41590760709249486,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.41213618804923974,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
599,0.518553114043544,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.5078305359635947,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.36603217082851713,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
600,0.6181064039781221,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.4923421948686934,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.4027910759552562,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
601,0.48655806086243364,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.5387170738694625,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.34641164205052066,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
602,0.6008645214215673,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.6162664715087776,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.46998172221761764,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
603,0.5495539136389469,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.5622545994342641,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.3861309324807309,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
604,0.6129896139460892,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.6234121872169797,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.4095100800249031,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
605,0.671611323434874,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.4716450534041784,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.563013431490273,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
606,0.3815476611004037,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.3798771167710676,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.6294590535052752,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
607,0.7385874394886791,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.7077808786219302,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.3563889755775182,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
608,0.6381150026399028,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.6378944264981904,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.4918102922586372,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
609,0.6541603073716801,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.688538301357611,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.4043049311892872,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
610,0.6592589368337628,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.6940377299413468,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.4714695610885555,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
611,0.7223072178994667,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.7359153951975898,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.4137026215951467,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
612,0.6824405496474826,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.7403881854186526,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.4625285849412122,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
613,0.6201243372346861,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.5375140586898015,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.46881183299199075,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
614,0.7021338498351302,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.7008383063260455,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.4096116525694894,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
615,0.7642938016581191,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.7493837520088842,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.6444551949068351,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
616,0.3771874931406227,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.46138733278889216,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.33552872663771816,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
617,0.6376400827235125,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.613051274404751,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.6081326895154368,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
618,0.5997770460081535,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.5535484816521729,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.4120104253834747,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
619,0.4746577499164949,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.5068802418116771,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.6377220968930692,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
620,0.40937708695819475,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.38995582913786037,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.49777722230594085,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
621,0.5159899399597578,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.4001184472718702,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.5419130437992274,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
622,0.3093158538282162,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.2805326938009247,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.3255939328666745,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
623,0.46790887505583284,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.44824861301422436,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.54343000825573,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
624,0.2832421442613518,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.28188548148547055,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.23328671861100267,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
625,0.7185682782502932,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.7181201461491012,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.5127414988580151,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
626,0.7291342545599339,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.7400432220570671,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.38153729432343486,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
627,0.454589603242229,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.4436794466358964,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.24306236686954738,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
628,0.3051378705579302,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.27885657701515343,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.3303909618065553,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
629,0.27821700475158145,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.2817984502899314,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.3662586274738704,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
630,0.42383395846552807,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.41877704107306835,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.3869950364803183,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
631,0.6703218024489147,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.6946783020301309,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.42390088153420213,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
632,0.3460748140681743,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.3539058191194067,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.48466633133404435,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
633,0.301135050724178,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.29321183320086186,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.2568596161895459,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
634,0.3682299062968825,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.4768943312393288,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.3801303069783852,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
635,0.4573754593729973,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.42870207130908966,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.5018324392432926,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
636,0.5821487698898435,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.5582020667873494,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.40931527269906937,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
637,0.4490978068448413,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.4368528817642283,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.4435689770687987,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
638,0.28904409801126807,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.278691387480946,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.5637079890056323,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
639,0.29655053299684253,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.3007117769084518,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.541503257696937,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
640,0.339376118048878,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.3257131265826745,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.3224296515309575,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
641,0.49554426922805406,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.39249883782922496,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.29520709259509137,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
642,0.7648234071514823,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.7504001649943265,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.5822277505831285,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
643,0.4928299595517191,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.48448773393915456,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.40152630475773055,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
644,0.4416871792223187,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.46646026807989294,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.30739942691515715,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
645,0.6688257892875328,1.0,S2B_43QBE_20251013_0_L2A+S2B_43QCE_20251013_0_L2A,2025-10-13,0.6596732048439407,1.0,S2C_43QBE_20251018_0_L2A+S2C_43QCE_20251018_0_L2A,2025-10-18,0.665706787245585,1.0,S2C_43QBE_20250610_0_L2A+S2C_43QCE_20250610_0_L2A,2025-06-10
