farm_id,vv_20250519,npix_20250519,vh_20250519,vv_20250531,npix_20250531,vh_20250531,vv_20250612,npix_20250612,vh_20250612,vv_20250624,npix_20250624,vh_20250624,vv_20250706,npix_20250706,vh_20250706,vv_20250718,npix_20250718,vh_20250718,vv_20250730,npix_20250730,vh_20250730,vv_20250823,npix_20250823,vh_20250823,vv_20250904,npix_20250904,vh_20250904,vv_20250916,npix_20250916,vh_20250916,vv_20250928,npix_20250928,vh_20250928,vv_20251010,npix_20251010,vh_20251010,vv_20251022,npix_20251022,vh_20251022,vv_20251103,npix_20251103,vh_20251103,vv_20251115,npix_20251115,vh_20251115,vv_20251127,npix_20251127,vh_20251127
539,-8.186317915433234,5,-13.999545550844132,-9.560946538113757,5,-14.021602083766423,-9.256169538525816,5,-15.582310019172244,-6.09268796544797,5,-12.713606679555475,-8.87531933774089,5,-11.895876712994225,-7.6054653427325425,5,-13.894769179555691,-6.357622711749227,5,-15.08337832081242,-9.925127812114894,5,-12.38475021201981,-7.7096069938989285,5,-14.427662850802236,-10.280132130050049,5,-13.608738626074077,-7.171725941878084,5,-15.702048675063434,-7.982478651711473,5,-14.105687865758735,-8.363176712874361,5,-13.759686429989333,-7.340999727520876,5,-14.41271635876136,-9.14692142581082,5,-16.178770090382738,-8.08965049581686,5,-13.088381188775191
540,-9.24374704780342,8,-12.945893983455125,-9.42241272469314,8,-14.475962514363074,-7.517254723923191,8,-13.609751678021706,-7.5371023544323705,8,-14.660061151843863,-7.838587993739541,8,-13.25554593947947,-8.663909371146007,8,-13.085919427352932,-5.822607704014128,8,-13.552369500104241,-6.244466354279065,8,-14.907091318197496,-9.716695173481044,8,-15.131866447483569,-10.14655759048092,8,-14.578032476828762,-11.249060961681533,8,-16.983854858055935,-9.89688773605188,8,-13.423822759186688,-6.653352425595668,8,-14.221368013906533,-7.881931032995112,8,-12.519686687437861,-7.72210119499273,8,-14.276795727988285,-8.317155507735588,8,-14.735759434620535
541,-8.374807388468694,8,-11.469968667570978,-8.599442576103739,8,-13.162999213798612,-7.344317229603813,8,-13.472729942945518,-8.226464725108823,8,-12.320871606875617,-7.247288985108986,8,-10.698696221044157,-6.624384671833927,8,-12.371577787369539,-7.682830015227871,8,-12.484153565669542,-3.376512880731653,8,-13.592990645201212,-6.519961488523442,8,-13.07190088873945,-8.941299386491583,8,-13.255170800883265,-7.547675421642034,8,-16.495406958353175,-7.627093276289633,8,-13.713596754837592,-6.77441123326624,8,-14.598982561566194,-6.1625635685646705,8,-13.546740049561876,-8.918783289691703,8,-14.251105080372453,-5.989298936491629,8,-14.017990329227377
542,-6.775182130966497,9,-12.182705590129196,-5.234410786954873,9,-14.385088295303515,-7.457257551459754,9,-12.061805412973321,-6.01843894388105,9,-9.620591291153042,-6.273459221509892,9,-10.065951786251773,-4.276509384181714,9,-11.841461312245558,-5.207766243877467,9,-12.53691940056142,-3.169300242721121,9,-13.358003577680002,-7.167409934380381,9,-15.002409108583755,-9.483071345739738,9,-13.743154536623717,-6.6217319543866315,9,-14.605443008074417,-6.010575042338159,9,-14.511410110144826,-8.994927434534144,9,-17.035837641901075,-5.762893977948236,9,-13.496855355075086,-9.55830939240632,9,-14.018646322073264,-6.554734644102524,9,-14.497230030480317
543,-8.050001259218977,10,-13.962516120852872,-6.825114418520104,10,-13.026138958954153,-9.600904270385795,10,-14.267627785305876,-6.680720105675037,10,-11.487573398283093,-5.675559683786994,10,-14.613557759697011,-7.355118056688326,10,-15.038508737869698,-9.06043782203304,10,-12.467908965047092,-7.665098790264504,10,-13.67143492150446,-7.679655460012941,10,-15.107923880378426,-8.427849130359798,10,-14.885352834309186,-9.945573584377623,10,-16.2176709409794,-5.943419612904357,10,-11.822621213611097,-8.729075254627551,10,-12.794330480702246,-6.206747163575551,10,-13.388582144908574,-7.405206002792988,10,-11.75640740040484,-6.7929825094933625,10,-13.457266607552214
544,-8.559823209189458,107,-16.02620158756007,-7.828867523835527,107,-13.845297691266508,-6.905375116260317,107,-13.237936119553153,-5.99376350976252,107,-11.388247478496176,-6.401089165399881,107,-12.85775384056847,-7.6437277800708685,107,-13.316820441796304,-5.734614924937666,107,-13.005299421693126,-7.60456127195231,107,-16.036676371323605,-7.308272197742643,107,-15.427592603106195,-8.567399730522302,107,-15.364171542248604,-8.933066342893058,107,-15.45831739436785,-7.712144181033823,107,-13.170162533418262,-8.75942648932929,107,-15.80455583085727,-5.346574629914283,107,-13.442025679557059,-8.71691797616505,107,-17.721003776320813,-8.38875270299398,107,-16.492869151242456
545,-9.467636668858121,123,-15.920567359740936,-7.709199948967457,123,-13.340275964175596,-7.898980216515275,123,-14.074847278516668,-5.951974781585627,123,-11.72661505638718,-6.146159542760174,123,-13.082838708956153,-8.903806455250367,123,-16.020091891142386,-5.871921182039365,123,-13.086763352502151,-5.155199998707496,123,-12.129839248231967,-5.618266554135722,123,-12.755680243840597,-6.857977801884557,123,-13.229887375312208,-7.50146707718136,123,-14.609705892145184,-8.806093347904229,123,-15.55976310658397,-8.34468123171044,123,-15.990651594665009,-5.5226241291161235,123,-13.223422615426834,-7.042080731184303,123,-14.742234717616853,-8.815778905112262,123,-17.19583594528056
546,-8.571496871256425,122,-16.062304213485927,-8.48246079612167,122,-14.584489853391476,-7.537848982019712,122,-14.531034960106279,-7.883883482336161,122,-13.852031496344337,-6.642356003902608,122,-13.755576854361813,-6.31152012407324,122,-14.469792411965523,-4.433084381895529,122,-12.7704594382321,-3.7636601587082543,122,-11.931815578557739,-4.335517400299854,122,-11.155068727601867,-4.189821018949625,122,-10.34661033186971,-3.8277299100610263,122,-11.136086942110738,-2.826200308653383,122,-9.642530390095713,-2.1962295336255004,122,-10.289382065968331,-2.1078586243566058,122,-10.197959430535988,-2.1743452496481734,122,-9.66094660082861,-2.710758294427906,122,-11.061048426100495
547,-10.216185668038655,68,-18.193274660585253,-9.965277677384588,68,-19.77727142657703,-10.865409729309059,68,-18.994335141122466,-12.780032066037695,68,-18.42475978120237,-10.674937007184006,68,-17.156221890967537,-10.851527099690678,68,-17.383669507734496,-5.95524319107035,68,-15.540708393337574,-7.624434131556546,68,-17.695748244769078,-5.821979802588705,68,-16.326477519680854,-8.277258826914668,68,-16.295266852802648,-9.473362975823465,68,-17.66836946867368,-8.996613274721911,68,-17.52717872378372,-8.233293593310703,68,-16.896606911415464,-6.628092600100332,68,-14.413952958735145,-6.327403591009727,68,-14.599631029885224,-7.172527827574808,68,-15.974514547232017
548,-9.489906330998117,75,-17.7758946498161,-8.430596137405535,75,-17.120558534420137,-11.32536828843725,75,-16.731425351558222,-9.339253311503917,75,-16.36341623033999,-9.235814451488132,75,-15.15862653064849,-9.200436827041084,75,-14.926142040567287,-5.172973958410246,75,-13.983034729844741,-7.743014158967506,75,-15.06463815765338,-5.598872309076385,75,-14.799892131661972,-8.314174447501193,75,-14.08879001480778,-9.115860861378746,75,-15.574815287685928,-7.563852573742001,75,-14.694522542673383,-7.48385073342395,75,-16.583782618438878,-6.709928662425838,75,-14.434945076304924,-5.741927135705303,75,-13.89418579139259,-6.439092313132849,75,-14.828487846445093
549,-7.197000835788382,33,-13.876102352113515,-7.747260129381842,33,-13.994295689805671,-8.729183417989422,33,-13.74269992477405,-7.631897177793073,33,-13.0422973107072,-7.263285268149824,33,-12.528746718404946,-8.725432251196423,33,-14.478332262376492,-6.880101712524969,33,-13.961492650030923,-6.602898352114282,33,-12.361082356854148,-5.506250860456463,33,-12.369148364546154,-6.987487027545184,33,-14.166743288897617,-9.57914730144781,33,-14.472772679875108,-7.329537171086572,33,-15.114055136419884,-8.857419452390118,33,-14.416884092214875,-6.964823100209881,33,-12.367287349158648,-8.433989612936966,33,-13.63580985705935,-6.9959746348805,33,-13.731354029107209
550,-8.829549333284639,46,-16.157282609417173,-9.979850752394464,46,-15.865038810375914,-10.489637893497799,46,-16.727692666105682,-6.816706123547755,46,-13.665968202108619,-7.102295791402628,46,-13.026634476170067,-8.153187903908798,46,-12.958662845818676,-6.647704947525882,46,-13.795489082460834,-8.601955153923683,46,-14.715954005779071,-8.48890018770213,46,-15.88331724001673,-9.00778662045889,46,-15.256166627009675,-9.336561192161506,46,-16.889828190711107,-8.579663715838187,46,-15.900202333751887,-8.44200304362097,46,-16.28973775912406,-8.057657808734303,46,-15.369546210661383,-10.54855227031786,46,-17.743969893841765,-9.88592587564003,46,-15.777448390424615
551,-8.077147844615846,19,-17.524186642320576,-10.057473933258434,19,-14.1995006425357,-7.960099063282316,19,-17.29150318996353,-7.753578689119921,19,-11.69305893776166,-8.03459726733015,19,-11.685387853444595,-8.73032388542541,19,-12.594149362574079,-5.741489568140626,19,-13.581317735208824,-8.990671133210524,19,-13.011090103179457,-8.791463221293325,19,-14.460659823602315,-8.783757557299403,19,-15.308940981836269,-10.824463101091272,19,-15.14384308486739,-6.996613182633244,19,-16.12432735600528,-6.513263936982763,19,-13.407899585455098,-7.0350874719545615,19,-14.11100020897324,-9.289200818438824,19,-17.32311875579094,-8.594946571415047,19,-14.70191755414573
552,-10.089735359331367,25,-14.297491693307103,-9.094591281693807,25,-15.012567787693161,-8.395378590590433,25,-15.808231558952112,-5.507042473866739,25,-13.41435897497648,-5.902717446341491,25,-12.44817388451207,-7.450592100152114,25,-13.578079914092937,-7.16981810893768,25,-13.273823340108393,-5.997415541481457,25,-12.70403660408805,-6.947760943364544,25,-11.24731538665575,-8.761420876671327,25,-13.719541975889118,-7.323318610473823,25,-14.13257715307834,-7.886866831638858,25,-15.048731772891614,-8.471703250505966,25,-15.608718988033283,-6.55978407076688,25,-13.575180261848871,-7.399597747184928,25,-14.45829205938162,-7.786027957697959,25,-14.441790993857893
553,-10.764880642567503,11,-15.6218230487015,-8.630875658529401,11,-14.802860500495479,-9.66229285003603,11,-14.184610185372442,-6.659173002468041,11,-12.172467802612099,-6.356497935521085,11,-12.49258242456552,-6.4265725392020485,11,-11.443293690503484,-4.8077768586981415,11,-12.228344778931055,-7.199084198058814,11,-18.200919153518377,-8.881067374123717,11,-17.692229897596928,-10.671670675656005,11,-18.062255168498478,-9.778838155899344,11,-18.028264027735233,-11.206102083462266,11,-16.52213930193248,-10.272862117677857,11,-18.104925238708226,-5.804012105874948,11,-16.88662995611582,-11.120109028286755,11,-19.92260798528515,-8.591820517268797,11,-15.297386806478983
554,-9.881521720024844,48,-15.153528917832563,-8.641542066918609,48,-13.335292678032797,-9.840122334207036,48,-16.33253991400206,-7.382844910016798,48,-13.400134155319986,-8.720185687019992,48,-13.260247597704357,-7.883261448614466,48,-12.671444581556425,-5.464084305545737,48,-13.26206505030941,-8.74601724760438,48,-16.472871451343835,-10.005270876523426,48,-17.566046416515164,-12.867808758210115,48,-18.581446996491124,-10.838602067681647,48,-17.70782580934708,-9.865040371898933,48,-15.699519027295397,-9.807769099400987,48,-17.577847827393523,-7.794911587060277,48,-14.31441730390784,-10.239677117631702,48,-16.69972381209987,-10.596176231953455,48,-17.70894548837196
555,-9.503113767820762,116,-14.496404302506553,-7.577317839005968,116,-14.607808357451484,-9.044927611502088,116,-15.645054418488629,-6.481843193010071,116,-13.265673020928556,-6.980738168976836,116,-13.287051625533566,-7.121180534951684,116,-13.110963716642477,-4.756688319913775,116,-14.462247237981954,-7.256074806006508,116,-14.80114305273445,-9.444923080186717,116,-15.779947946506026,-8.341638053280445,116,-17.342439821645684,-8.439029162069989,116,-17.6631924090399,-7.7393719799444805,116,-16.51358690213067,-8.420653827252448,116,-16.730557797177084,-6.259700603285331,116,-14.12791333526872,-8.81478249814846,116,-15.074225202681648,-6.932435953767731,116,-15.608525411016547
556,-6.9595369824176165,43,-13.81999699792686,-5.615852303184222,43,-11.26187876087113,-5.849787870544176,43,-10.863751202991878,-4.268635155585824,43,-10.827347656549627,-4.966373690714726,43,-9.845642221042198,-5.031317104481092,43,-10.649043885095393,-5.630345972073515,43,-10.700081961405202,-5.500409244593745,43,-12.5805798904175,-4.696663006226458,43,-11.754042901331374,-5.622624596724162,43,-13.303400937609691,-5.757077425448927,43,-13.422101163048882,-4.86757810205697,43,-12.680179315877705,-5.933848519036244,43,-14.96709560069232,-2.7663355234161586,43,-13.519465135700726,-4.305957539236779,43,-13.544787106766528,-7.8987255887909535,43,-16.02663325950957
557,-5.8955568781692165,32,-15.537033037571533,-5.477741165855818,32,-12.363337696757156,-6.719667756447069,32,-11.611113155657439,-5.215877958335579,32,-11.398136895314238,-6.138956468697727,32,-10.454944620998614,-5.457184338947224,32,-13.132227865112458,-4.776519454123434,32,-10.245662654257377,-6.6654672528535075,32,-13.319646963118167,-5.501073588588346,32,-12.156975366103373,-5.58640513373769,32,-13.561714683781007,-5.667356192951248,32,-14.993655583169613,-5.7916810561318846,32,-13.417725215346623,-7.684767657930255,32,-14.030021929458194,-3.0609037838007938,32,-12.986308373747965,-6.144153297582707,32,-14.045597415732631,-7.802127101660686,32,-16.8563764873434
558,-8.035636386543437,92,-13.84797959495688,-7.28283366180749,92,-12.556186384939021,-6.6544861498648045,92,-12.952450997058232,-6.345626692878694,92,-11.333019350606552,-6.169100032781695,92,-11.40859855039257,-7.125845124042285,92,-13.4931750039126,-6.785855582710757,92,-12.915308061388103,-7.410772794168089,92,-14.842842802197303,-8.460944247707564,92,-13.960086366688868,-9.580788890459845,92,-14.98328197998523,-8.906898905292072,92,-15.68080774452919,-8.706140921555086,92,-14.478787531304482,-8.88530706630721,92,-15.22823691150145,-6.61940401564204,92,-13.655074840573722,-8.87939542602358,92,-16.31591058568525,-8.857371097862211,92,-15.792255687731988
559,-5.7211763282980765,42,-12.340325736536597,-5.0980599281634476,42,-11.827780093914429,-4.7551536676499,42,-11.932785903072698,-4.60684585474217,42,-10.575764879003042,-4.048693994493705,42,-11.843465187217708,-4.196967063204614,42,-10.964129596159086,-3.0911166546115885,42,-11.42337688374406,-5.431504841758001,42,-10.99979212954583,-4.831355382768924,42,-11.12864028309551,-8.106739637775846,42,-16.114766492138358,-8.010882236986287,42,-15.624326245946323,-7.563131381060103,42,-17.118956379951037,-7.938442506430702,42,-15.475796655201993,-5.274459152358658,42,-14.284638506359173,-9.049994631918416,42,-16.758152129185746,-7.153091734153156,42,-15.059527493825344
560,-9.21335321392043,64,-15.996102057864343,-8.828239059966956,64,-14.320410015126324,-8.622778859902652,64,-16.195482987535883,-6.224802244486222,64,-12.04976887370881,-5.960090413014774,64,-10.676919708035516,-6.574184848714982,64,-11.308618761148303,-6.007955988826376,64,-13.676243221356078,-7.183075359607321,64,-12.940196114858837,-8.601020092211263,64,-13.862257226628692,-9.95571855865268,64,-14.446752024548566,-9.958663025106858,64,-15.329049843261862,-9.251647405532788,64,-14.44987860452172,-9.790832728159458,64,-14.613102793110102,-6.159072062959008,64,-13.540816933599377,-9.569405129349374,64,-15.32477118171553,-9.10471174969523,64,-16.879566630169677
561,-3.9058132984144303,42,-10.953273434288985,-3.4515422989062,42,-11.204929566065529,-4.356070618569276,42,-12.384537175710369,-2.1521706122206523,42,-10.138932890756978,-3.416563206719741,42,-11.054018089481957,-3.57464197209771,42,-10.633193241728364,-3.8739342302093953,42,-11.710229582352873,-3.57760194771056,42,-11.480635403543687,-3.0525223174441463,42,-10.167453063184144,-6.165006730385251,42,-16.432486147495585,-8.432473939994543,42,-15.785097967289339,-8.702647219956708,42,-16.80493355407789,-5.09408864434027,42,-16.778487643397636,-6.2947011979502685,42,-16.900800833742522,-7.604330595971668,42,-16.70895092693329,-7.201289705595423,42,-15.784282645140987
562,-9.230568207094239,24,-15.756281108544574,-9.352138219416895,24,-14.546164938324742,-8.959321285023492,24,-14.138866736798096,-6.401659024438758,24,-13.973433136793151,-7.071797913173199,24,-15.437264852815055,-6.340133477872244,24,-17.561132543661934,-8.573275153523792,24,-14.695334998459062,-7.085739489891601,24,-15.698433696018432,-5.864124067909464,24,-11.465180318452736,-9.617563381153268,24,-17.072846341020966,-9.393694546373203,24,-16.67140654965015,-9.248747804362194,24,-16.302567049244104,-9.916901605048992,24,-15.551711450188524,-8.098797555125065,24,-11.52000631111608,-11.100095618573247,24,-14.731582979606625,-8.993260994207915,24,-14.578003384209703
563,-7.611284634787063,25,-13.045745860005422,-7.025399993128611,25,-11.650887218324801,-4.997893376553154,25,-11.992585544483417,-5.423829277272295,25,-12.46285166231366,-5.182095775811434,25,-11.32817485334322,-6.180580354780214,25,-12.951309382620313,-5.177455682754999,25,-13.22799928460665,-7.174697707203671,25,-9.60196110146128,-4.106536933274306,25,-10.143878143185539,-3.9824679292256784,25,-13.063428048997988,-5.5562671347263,25,-11.92496646987712,-2.4402993096024166,25,-11.679372147233638,-5.797850364226409,25,-12.571800522845976,-2.9085787799674123,25,-10.141715719148026,-4.427799049752268,25,-13.014371468831822,-6.801705769736419,25,-13.297688152252237
564,-6.595376006798893,46,-12.283850276817777,-6.810286805139803,46,-12.961566226175957,-6.758992390299925,46,-12.847658769204502,-6.219696218063361,46,-12.60658110849275,-6.438175583197097,46,-12.710719135422684,-5.865383783993381,46,-13.345374206338892,-6.118113744687673,46,-10.794208839731036,-6.288964001232773,46,-11.879001836527667,-5.260504693095118,46,-12.415583341654878,-7.8748221484051095,46,-13.076857985905999,-7.81340419247711,46,-13.249142158412116,-5.130412209988879,46,-11.914979688883623,-7.110488410533402,46,-11.70796698481251,-5.367828943558636,46,-11.323639347063445,-8.049571876253903,46,-12.934507130339373,-6.705180266275446,46,-14.613194413900242
