farm_id,s1_vv_db_20250507,s1_vh_db_20250507,s1_vv_db_20250519,s1_vh_db_20250519,s1_vv_db_20250531,s1_vh_db_20250531,s1_vv_db_20250612,s1_vh_db_20250612,s1_vv_db_20250624,s1_vh_db_20250624,s1_vv_db_20250706,s1_vh_db_20250706,s1_vv_db_20250718,s1_vh_db_20250718,s1_vv_db_20250730,s1_vh_db_20250730,s1_vv_db_20250823,s1_vh_db_20250823,s1_vv_db_20250904,s1_vh_db_20250904,s1_vv_db_20250916,s1_vh_db_20250916,s1_vv_db_20250928,s1_vh_db_20250928,s1_vv_db_20251010,s1_vh_db_20251010,s1_vv_db_20251022,s1_vh_db_20251022,s1_vv_db_20251103,s1_vh_db_20251103,s1_vv_db_20251115,s1_vh_db_20251115,s1_vv_db_20251127,s1_vh_db_20251127,s1_vv_db_20251209,s1_vh_db_20251209
442,-7.723321181841762,-16.04964177856648,-10.927515552481397,-16.887154847251807,-5.286067627484598,-14.13667211927743,-10.318688361134996,-19.587833333209318,-9.810537844320375,-16.604249377372284,-7.892822346068092,-13.882555751255,-10.69320351342357,-15.552936708557631,-6.229013308584391,-15.434665855673703,-6.965530327098506,-16.666827436358286,-6.8938700133073265,-17.4916119936587,-10.107548932599721,-17.684655352610722,-7.798023894199192,-18.00039381355089,-7.947107881354263,-18.307539486301998,-6.200303566612101,-16.378947297006537,-9.104035132679908,-16.559758992177237,-4.376626238879958,-14.73459898634611,-7.827126594975891,-16.2248652679044,-7.0259243468458275,-14.77513533063539
443,-5.1360594072505865,-11.39117893578683,-7.327921670693166,-13.991748746847888,-6.68870504090039,-12.916249410154045,-6.799540049845446,-15.262563026681239,-7.926672359530375,-12.676627382999095,-4.983882950158219,-11.58345324860365,-6.851721660108194,-11.629367796148111,-5.104598133459323,-12.329704065480573,-7.227188119552979,-13.351178285829679,-7.24216838720611,-12.060517157635102,-9.715903329040597,-12.81466955497405,-8.644518044244201,-13.39256511379773,-7.972501381076077,-15.679356816374039,-7.961332575508707,-13.44582200111288,-5.3339624823254415,-10.976466174745013,-8.522433257769006,-15.266855548050112,-6.71163987086178,-15.877041837570907,-9.030060210281693,-16.239124772871534
444,-6.071462241156932,-12.604912710389131,-8.688319060743844,-16.565639512672245,-7.841639790467365,-14.886278551233112,-8.65400373544454,-15.34282694312511,-8.614288673069385,-12.48888559481778,-6.6931692360153665,-11.245351720942962,-7.79997980347483,-12.96657286376602,-5.2036283793658775,-12.447991277412617,-5.449383931987475,-12.11062766131457,-6.10549782782257,-13.136464898708692,-6.078358543062102,-12.979070041128606,-7.941346183378353,-12.741864321961692,-6.38908009318362,-11.438670325077116,-7.433014194646061,-12.866559374551422,-6.6502927544491754,-12.258091140737783,-8.562942821510273,-13.068441204814626,-7.1476496852347555,-13.358346152354269,-8.2820627871859,-14.181146149855703
445,-7.328852013709839,-11.789175016469276,-7.621595359491428,-12.375043420037324,-7.257413700429909,-11.224420247851475,-8.177804333365362,-14.038082790307158,-5.960191522246822,-12.2075007743904,-5.845887190396805,-10.6388102559973,-6.962338489057585,-12.611434845561476,-6.743571617644656,-12.681375456899222,-5.326318487400305,-11.51392059309728,-6.0558988411187284,-11.01080943986359,-7.122366375716439,-12.572388766606029,-6.505262469087852,-12.79747992811738,-7.30644372982037,-11.293250184823897,-6.153799756613724,-13.102947873510507,-5.998953482793791,-12.440142346186942,-6.469739559668318,-12.409922627087479,-7.021954785947539,-14.05300796871048,-7.193106736997735,-15.412496521850311
446,-8.528371566304804,-11.648984675271075,-8.52909609233238,-14.681744019235968,-7.630932681734327,-12.775379515502777,-7.681232620399923,-12.900415148815636,-5.259091331473551,-13.391385449655349,-6.705974667668995,-13.14215718958515,-7.717930178277459,-13.182150894880127,-6.255424706408847,-12.086595362394558,-5.969155107219148,-11.858184574979306,-6.832920262498378,-11.166872852623372,-5.54438920251481,-12.499072546061388,-5.9746114096321765,-13.504873689921169,-7.199915914823932,-11.639491757538496,-6.4416000642196805,-11.117928534475709,-5.2255216992062525,-13.009833969495624,-7.719154818870276,-14.542786339767193,-6.994005006681724,-12.54232704576944,-8.338766006218021,-15.0674190255549
447,-6.621377568322061,-13.10213214885618,-7.388138980437702,-13.997163090609195,-11.433456706301799,-13.460011758803994,-8.032156708334544,-13.929426349533543,-5.705739290801705,-13.696063013751703,-9.005581748182234,-13.631799593565642,-6.530434336618183,-12.904784361993418,-6.84142962577173,-11.529021174355197,-8.169100696552047,-12.818102224728074,-5.65371072456736,-12.199054103503034,-6.882322213554066,-11.433961310595429,-8.308657809426723,-14.991238438232893,-9.775902127315705,-12.332869426063038,-7.155189198569017,-13.659515146387875,-4.644064145015856,-11.348331011639075,-6.190626806509462,-13.038346457316214,-7.150422290622168,-11.531212385778076,-8.768570501408915,-13.530908530503257
448,-6.279693675362973,-12.983383279057172,-7.224112329503871,-15.130852462717495,-9.98820274950026,-11.576018961918312,-7.696492614927156,-13.933561671610137,-5.880626151433152,-11.029553447600577,-6.407386373065377,-10.596406137746538,-6.352601568625163,-11.163317420016465,-6.070201462643753,-11.128797507142988,-8.136745368774257,-12.248925487347222,-1.7868176160375657,-11.172692225182244,-5.0548994233857165,-11.595028125486744,-7.04471669773741,-12.083257581008905,-6.035004855612148,-12.92717528020384,-5.378096205886412,-10.668092372017483,-5.5898139620865095,-9.640639760314956,-6.120557647540768,-12.408028658357292,-5.968342214596118,-11.71626343686784,-5.06979033775098,-11.943567123256942
449,-4.43371513055022,-13.584032725050072,-8.80460977023693,-17.461796878568464,-8.089327998618955,-13.212645427963599,-11.245950896873707,-14.66959766703182,-6.637015014822553,-13.159800718948556,-6.278287340955063,-11.928026457958394,-8.183635631625299,-13.837528914539273,-5.058166910952168,-13.32459993530408,-7.564034768684513,-11.011715097978767,-7.773835690255019,-11.400255434860666,-6.154228187584376,-11.046830781295434,-4.554693683812323,-12.060046298440302,-6.36350974048678,-13.432850570827137,-7.340423341896395,-10.41929892257471,-6.775671196660613,-11.84068265403938,-6.576767291428421,-12.21268654078946,-7.286628248053479,-14.44920958460888,-6.50499490722667,-13.556546632098112
450,-4.614871166828166,-10.440191548448556,-8.277246795383903,-15.497315785615704,-9.018821720910832,-12.848591451043468,-7.773813984498116,-14.821078196014959,-6.091139723088496,-10.835788243224977,-6.025288580169507,-11.197998156727804,-8.974036777895186,-11.59959316380455,-5.944230918441615,-11.361545553751128,-6.6560400548316405,-11.218428170849997,-7.652195642311489,-11.76836663574701,-6.648478782504128,-12.31686539125485,-5.183956739329357,-13.269251663491769,-7.029080994182245,-11.480398651969814,-7.148733677325368,-12.595107547983995,-7.851026350632527,-13.001257958768395,-6.76883095797315,-14.0635843021285,-6.6078455189936545,-13.750408737610385,-8.90964341491632,-14.231171370217915
451,-7.552225443951213,-15.194641831769234,-10.697570412754587,-19.33368530851523,-9.296746475741621,-14.238141432597843,-11.209232280476424,-18.7817482045843,-8.669618980309211,-16.455642300045042,-8.840073055112668,-13.66894536383078,-9.023422160038702,-14.325514526441573,-9.354820545293629,-14.846783576092243,-8.812327718513483,-11.904503416781878,-8.969237704930727,-12.838804250058049,-8.965904916687958,-13.423042654265167,-8.350195592594806,-15.736706314166593,-10.89906759407983,-16.90170562875954,-9.421826622800944,-16.208348222181787,-7.006259050710702,-12.912091666877954,-10.516340879575578,-15.181850634826317,-7.872693614474131,-15.086461939424138,-9.774633157643636,-15.992858955497118
452,-7.148487825674909,-13.012418527938543,-6.097600964631865,-11.997910010281991,-7.8092862310554665,-13.612477541550756,-8.773460264097267,-15.392224187166427,-7.6431508434983355,-14.14506160238383,-5.8492607279509645,-11.140677813296158,-6.890738772394027,-13.801390905686253,-6.695308564655437,-14.189187163927429,-7.156306175442047,-13.236711494182048,-7.325385098031012,-13.45510115127295,-8.610444450650412,-14.929350525860896,-8.714702290627688,-15.732403525675506,-10.054645714115956,-14.057999047383312,-10.57596375103629,-16.051666270908235,-8.252114670678925,-14.915129350720733,-12.297405450234987,-16.008637445144043,-9.390771709535757,-15.33794506443386,-10.624611189152112,-15.839312788140013
453,-9.474753011107603,-14.622034259279271,-8.445170461411037,-15.447451599525568,-9.163843208769189,-14.748174433128906,-10.198877625623332,-14.938825044913804,-7.1862757167663975,-11.78481804259183,-6.170900909629299,-12.957508736000099,-9.204519580317507,-13.515922477377645,-7.914526706874641,-13.572490381824231,-6.998081362689556,-12.383498319015915,-6.0182902049019145,-11.30472217394223,-8.512248393315799,-14.334503491858484,-9.09244314230273,-13.844845561291114,-9.663241279744856,-12.863821760277428,-8.427852825265628,-15.617621047035716,-8.014193084377627,-14.125779296249299,-10.16487422615774,-14.298507671357193,-6.012881367892756,-15.130721966369645,-9.600346532904235,-13.792301206541463
454,-5.144796462585325,-12.369379099645235,-7.632583810532536,-14.363553541165588,-7.694497879816974,-14.070103845267361,-10.264688269785475,-15.742321221390192,-8.962984197599644,-13.729050244926889,-7.121376162762908,-12.211151884203934,-6.563494166961576,-14.60051046966474,-6.156035269933117,-13.110684709289211,-6.166962791110012,-13.505265863141119,-5.928796844278166,-13.97549396865379,-8.180256108828067,-14.624523577896742,-8.07698944423006,-16.702379477331355,-6.6992166097498185,-13.855246877192155,-9.661370979620294,-15.023524512094815,-8.254345095297516,-14.060685378522491,-8.906170396146692,-15.415509969640642,-9.37188984905774,-14.105559657353604,-7.727168851111992,-13.843999037234827
455,-8.633530992199228,-13.949816439025934,-8.888827299461324,-14.924605167559967,-6.840727014151775,-14.27196840709236,-12.101059666051675,-14.165724592678842,-9.84709544458039,-13.00068646049885,-5.383612706831073,-11.746785126083418,-9.704714814573995,-14.232655469093691,-6.947572026984124,-12.48571002383514,-7.2809993137821705,-12.188876799243346,-8.298629605773124,-12.80918409450078,-7.867188539002742,-17.277816467729533,-9.69486479094612,-14.066659720983065,-6.978566469605754,-16.395328017351694,-8.107437295917933,-15.28614642642829,-6.278591426645127,-14.702847386797595,-9.891577104547352,-16.44647104072632,-8.991501543723409,-14.77067845544019,-7.741483820624355,-16.139230061615272
456,-9.12371828863516,-11.218052508167322,-10.346734547878478,-13.740556676126605,-8.233434402082922,-15.019488899983116,-10.924592055426368,-16.50889209997734,-8.856359715424475,-12.924621906896283,-6.544459341609984,-13.403998901061096,-8.705262876934045,-11.751144770491297,-4.578580019245609,-12.20563456372657,-6.8628749419268695,-13.841267877659666,-7.184611350200512,-15.272180872627928,-7.986115197253335,-14.69631672870646,-10.803904565450877,-15.516851003649606,-5.444443628213445,-13.501202070544378,-8.947772526986377,-13.470781721750766,-6.185357280832063,-15.20373143359208,-7.24562559409886,-15.877530854732981,-8.197230075777597,-12.477780095289933,-9.123588973710657,-14.547239287047123
457,-6.683019605609923,-10.71348886330159,-7.594324101109221,-13.084289206439113,-6.540550175627532,-11.37363888740457,-8.230786856987026,-14.574377037967833,-5.1809177608109005,-11.45290856065036,-6.531003190674794,-11.129964202067207,-8.541923964001455,-13.545992780036716,-6.889500061560661,-11.792756446326527,-6.237506193845627,-12.213007271749856,-4.85583943922702,-14.21821927190852,-8.74390333865975,-13.22497633799899,-7.6026649153324,-14.262632245854617,-8.25173951093525,-14.704625575095193,-8.66461710419069,-14.384839054783875,-6.411031021586319,-11.402928318285658,-6.806065477275407,-14.935914024039946,-6.637216993113505,-12.964306938650287,-6.698142522502909,-14.840440721232614
458,-8.194983087423584,-11.44190315468422,-7.9740714972788505,-13.711920671549514,-9.340267422394593,-13.749062179520873,-8.71029714610428,-16.937593679406827,-5.99586087888889,-12.180683554309102,-5.596485853418799,-11.95395228940079,-8.3358498872025,-16.20789989221814,-6.482738726391711,-11.948808551032224,-8.354209289277646,-11.744311267440782,-6.452470167146967,-14.49017447674218,-7.48648259259531,-16.41912609882146,-6.695585239839955,-15.377660086237272,-7.534054070218128,-12.431032271648155,-8.216294588483088,-13.607104416740547,-5.276695403104254,-9.518073737785375,-6.542490233954128,-13.329374153392749,-6.005980853699228,-12.534302437193334,-8.144263901558759,-15.652583333573961
459,-9.118287072811079,-15.914672682658743,-10.436585635636611,-18.059865582754643,-8.627801570331236,-14.20364797395848,-11.852476764070436,-16.16074223889693,-10.024740733040662,-13.256946983020983,-7.899375295552632,-14.74951270290775,-7.988251561026023,-15.405214663690836,-6.287934507395708,-12.902601257668175,-7.157062756368048,-15.264401809666905,-9.006136512306668,-14.367968351702025,-9.697247794415755,-16.896809434527277,-10.780848267204583,-15.687778415090934,-8.338809489210993,-14.274480909704163,-9.054585806698734,-14.808717544241016,-7.384877287640426,-12.548228624710443,-8.827312081766793,-16.711599239080375,-10.682567450913824,-15.835716905170688,-8.699954982973928,-16.30208048378305
460,-7.9818594449696345,-15.418283124828061,-11.229041528854381,-16.655402455030753,-9.048612433258006,-13.39089410578753,-12.342204029950032,-16.847287111940513,-9.676662187084712,-14.757101531464919,-7.0700417885853515,-15.178479994681824,-6.311502452410032,-15.80169392810933,-7.7392110628436335,-13.913564081394124,-5.0522499197972195,-16.785305874388353,-10.286602133679013,-15.70719340363464,-11.201258886133846,-17.568042123822107,-11.800663833176852,-18.81886495247284,-8.106639611396181,-20.23264220920886,-7.995256716350805,-14.683443189137588,-8.520028171503625,-13.292029453106501,-10.896854093867317,-17.910613992333456,-12.950549290784611,-16.73344777518177,-10.643344349568455,-19.58598639599129
461,-7.497233500635022,-14.296318413658069,-8.931374604918163,-14.446454794000685,-7.616087059973594,-11.481913848860465,-9.850140972936064,-17.075448510565526,-7.827248433542201,-14.193042993761306,-6.676186813994268,-13.42515504880806,-6.78210376436653,-15.175725111292884,-8.341120011332693,-12.758364090595407,-6.966838233151459,-14.87211751205685,-9.306027198772274,-13.449861489415913,-9.447260282985035,-16.268261321782173,-9.792834985332286,-15.463783406734652,-8.079376420387112,-16.331169826660854,-9.630716874270714,-14.60622140775669,-6.987043758284781,-14.473057164849006,-9.050200170134584,-17.574980504195153,-11.270552790656478,-17.244836999218407,-9.521787419512313,-19.126683704480335
462,-6.741806137258867,-13.07791279540535,-7.657492405334371,-13.107812349256228,-6.31749056064784,-13.222975728668413,-9.712714528052128,-15.288626700773811,-6.564766224381586,-12.985921732707183,-5.847362448627305,-13.383100444892461,-6.036951241633433,-13.440487941893975,-6.542020279440031,-10.634461757877183,-6.337979056781421,-15.370247897859779,-8.412681345608885,-12.715128439533,-7.950805229566721,-13.734414003957589,-8.594334741953071,-13.81291160965316,-9.130477640799935,-11.448806947707602,-7.202857359340938,-15.306876635545276,-7.756161698137757,-12.146640334529057,-10.121451959797225,-14.266920964799425,-8.913925476088261,-13.505764697725036,-9.744414588802032,-16.017537647663435
463,-8.2114902781186,-15.458741980532489,-8.712785917437046,-16.079310166977997,-8.248688809439614,-14.318369479682163,-9.740471827686596,-13.733918974720362,-7.85956896179953,-14.483618847608957,-7.212499468017413,-13.203589652794264,-7.2283726558269805,-13.602390556115143,-7.682820620976884,-13.529165944188804,-5.525238939171527,-13.359994861722186,-5.691497593262078,-10.583049360368065,-9.119377105408198,-15.863521149063395,-7.024146458580093,-12.61519796274654,-7.812630451349896,-12.727515994605472,-5.84190882970867,-12.664637021508398,-7.742402646186636,-12.119070878049254,-8.279595334092694,-12.648351779566065,-7.161016269508358,-14.55764420699375,-9.477408512796096,-14.989108798749688
464,-6.61256342864884,-13.883743746598693,-9.503785498224635,-15.757880237449683,-8.140604440124351,-15.454905663514564,-11.182206893332134,-15.643147217549256,-7.9434618414722,-12.765115473144693,-8.623922274421316,-13.496931965217433,-8.665277390268354,-14.29520995302563,-6.680195947726451,-14.343267436118959,-8.346301239866824,-13.040028059336674,-8.475681984949588,-15.028927735199439,-9.626458923842335,-16.46998497024005,-9.709237390119315,-19.251947902733868,-8.45123638755603,-16.736849671826928,-12.010028765571674,-18.10457412311212,-7.073994202001676,-16.83570303536339,-9.604831828822842,-17.57394483565252,-10.269872348288796,-15.364355061535901,-10.891931579971248,-18.01810846034528
465,-5.657712919977639,-11.136234678026442,-7.327275148080216,-13.553581457497074,-6.275893581478396,-13.115048689840599,-6.721884219957465,-15.343676032411546,-6.400742753253667,-10.717020643054106,-6.963490406750976,-13.173319503384185,-8.280513631751042,-13.377029604990454,-7.011434906561731,-13.275692436730015,-5.112020947880657,-12.135375094100372,-5.383108417737846,-10.911581557717822,-8.689734306443032,-13.670265045088941,-6.706910624146029,-14.702328069546764,-7.473071645922128,-14.578233615838982,-6.418141853367196,-14.530036292787468,-6.52485993043034,-12.532544327531639,-8.147808158822697,-16.50908219574827,-6.611041526661202,-13.724878853929322,-7.674538816671364,-13.672356679889091
